productCode,productName,priceEach,quantityOrdered,productLine,orderNumber,orderdate,customerNumber,customerName,city,country,buyPrice,MSRP
S10_1949,"1952 Alpine Renault 1300",203.59,42,"Classic Cars",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,98.58,214.30
S10_4962,"1962 LanciaA Delta 16V",134.44,26,"Classic Cars",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,103.42,147.74
S12_1666,"1958 Setra Bus",124.37,38,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,77.90,136.67
S18_1097,"1940 Ford Pickup Truck",103.84,21,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,58.33,116.67
S18_2432,"1926 Ford Fire Engine",51.05,45,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,24.92,60.77
S18_4600,"1940s Ford truck",113.82,32,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,84.76,121.08
S18_4668,"1939 Cadillac Limousine",47.79,41,"Vintage Cars",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,23.14,50.31
S24_2300,"1962 Volkswagen Microbus",112.46,49,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,61.34,127.79
S32_1268,"1980’s GM Manhattan Express",77.05,37,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,53.93,96.31
S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",61.41,39,"Trucks and Buses",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,33.61,64.64
S700_2824,"1982 Camaro Z28",80.92,26,"Classic Cars",10194,2003-11-25,146,"Saveley & Henriot, Co.",Lyon,France,46.53,101.15
S12_4473,"1957 Chevy Pickup",118.50,49,"Trucks and Buses",10195,2003-11-25,319,"Mini Classics","White Plains",USA,55.70,118.50
S18_2238,"1998 Chrysler Plymouth Prowler",139.17,27,"Classic Cars",10195,2003-11-25,319,"Mini Classics","White Plains",USA,101.51,163.73
S18_2319,"1964 Mercedes Tour Bus",112.91,35,"Trucks and Buses",10195,2003-11-25,319,"Mini Classics","White Plains",USA,74.86,122.73
S18_3232,"1992 Ferrari 360 Spider red",150.71,50,"Classic Cars",10195,2003-11-25,319,"Mini Classics","White Plains",USA,77.90,169.34
S24_1444,"1970 Dodge Coronet",54.33,44,"Classic Cars",10195,2003-11-25,319,"Mini Classics","White Plains",USA,32.37,57.80
S24_2840,"1958 Chevy Corvette Limited Edition",31.82,32,"Classic Cars",10195,2003-11-25,319,"Mini Classics","White Plains",USA,15.91,35.36
S24_4048,"1992 Porsche Cayenne Turbo Silver",95.81,34,"Classic Cars",10195,2003-11-25,319,"Mini Classics","White Plains",USA,69.78,118.28
S32_2509,"1954 Greyhound Scenicruiser",51.95,32,"Trucks and Buses",10195,2003-11-25,319,"Mini Classics","White Plains",USA,25.98,54.11
S32_3207,"1950's Chicago Surface Lines Streetcar",59.03,33,Trains,10195,2003-11-25,319,"Mini Classics","White Plains",USA,26.72,62.14
S50_1392,"Diamond T620 Semi-Skirted Tanker",97.23,49,"Trucks and Buses",10195,2003-11-25,319,"Mini Classics","White Plains",USA,68.29,115.75
S12_1108,"2001 Ferrari Enzo",203.64,47,"Classic Cars",10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,95.59,207.80
S12_3148,"1969 Corvair Monza",151.08,24,"Classic Cars",10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,89.14,151.08
S12_3891,"1969 Ford Falcon",147.07,38,"Classic Cars",10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,83.05,173.02
S18_3140,"1903 Ford Model A",127.03,49,"Vintage Cars",10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,68.30,136.59
S18_3259,"Collectable Wooden Train",81.68,35,Trains,10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,67.56,100.84
S18_4027,"1970 Triumph Spitfire",126.39,27,"Classic Cars",10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,91.92,143.62
S50_1514,"1962 City of Detroit Streetcar",56.82,46,Trains,10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,37.49,58.58
S700_1938,"The Mayflower",84.88,50,Ships,10196,2003-11-26,455,"Super Scale Inc.","New Haven",USA,43.30,86.61
S10_4757,"1972 Alfa Romeo GTA",118.32,45,"Classic Cars",10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,85.68,136.00
S18_3029,"1999 Yamaha Speed Boat",83.44,46,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,51.61,86.02
S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",85.75,22,"Vintage Cars",10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,64.58,105.87
S18_4522,"1904 Buick Runabout",78.99,50,"Vintage Cars",10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,52.66,87.77
S24_2011,"18th century schooner",109.37,41,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,82.34,122.89
S24_3151,"1912 Ford Model T Delivery Wagon",83.20,47,"Vintage Cars",10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,46.91,88.51
S24_3816,"1940 Ford Delivery Sedan",67.93,22,"Vintage Cars",10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,48.64,83.86
S700_1138,"The Schooner Bluenose",60.00,23,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,34.00,66.67
S700_2047,"HMS Bounty",78.75,24,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,39.83,90.52
S700_2610,"The USS Constitution Ship",66.50,50,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,33.97,72.28
S700_3505,"The Titanic",100.17,27,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,51.09,100.17
S700_3962,"The Queen Mary",88.39,35,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,53.63,99.31
S72_1253,"Boeing X-32A JSF",39.73,29,Planes,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,32.77,49.66
S72_3212,"Pont Yacht",48.59,42,Ships,10197,2003-11-26,216,"Enaco Distributors",Barcelona,Spain,33.30,54.60
S18_1662,"1980s Black Hawk Helicopter",149.81,42,Planes,10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,77.27,157.69
S24_2841,"1900s Vintage Bi-Plane",60.97,48,Planes,10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,34.25,68.51
S24_3420,"1937 Horch 930V Limousine",61.81,27,"Vintage Cars",10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,26.30,65.75
S24_3949,"Corsair F4U ( Bird Cage)",65.51,43,Planes,10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,29.34,68.24
S700_2466,"America West Airlines B757-200",94.73,42,Planes,10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,68.80,99.72
S700_4002,"American Airlines: MD-11S",74.03,40,Planes,10198,2003-11-27,385,"Cruz & Sons Co.","Makati City",Philippines,36.27,74.03
S50_1341,"1930 Buick Marquette Phaeton",37.97,29,"Vintage Cars",10199,2003-12-01,475,"West Coast Collectables Co.",Burbank,USA,27.06,43.64
S700_1691,"American Airlines: B767-300",81.29,48,Planes,10199,2003-12-01,475,"West Coast Collectables Co.",Burbank,USA,51.15,91.34
S700_3167,"F/A 18 Hornet 1/72",70.40,38,Planes,10199,2003-12-01,475,"West Coast Collectables Co.",Burbank,USA,54.40,80.00
S18_2581,"P-51-D Mustang",74.34,28,Planes,10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",49.00,84.48
S24_1785,"1928 British Royal Navy Airplane",99.57,33,Planes,10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",66.74,109.42
S24_4278,"1900s Vintage Tri-Plane",70.28,39,Planes,10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",36.23,72.45
S32_1374,"1997 BMW F650 ST",80.91,35,Motorcycles,10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",66.92,99.89
S32_4289,"1928 Ford Phaeton Deluxe",65.35,27,"Vintage Cars",10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",33.02,68.79
S700_2834,"ATA: B757-300",115.09,39,Planes,10200,2003-12-01,211,"King Kong Collectables, Co.","Central Hong Kong","Hong Kong",59.33,118.65
S10_1678,"1969 Harley Davidson Ultimate Chopper",82.30,22,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,48.81,95.70
S10_2016,"1996 Moto Guzzi 1100i",116.56,24,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,68.99,118.94
S10_4698,"2003 Harley-Davidson Eagle Drag Bike",191.72,49,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,91.02,193.66
S12_2823,"2002 Suzuki XREO",126.52,25,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,66.27,150.62
S18_2625,"1936 Harley Davidson El Knucklehead",48.46,30,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,24.23,60.57
S24_1578,"1997 BMW R 1100 S",93.54,39,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,60.86,112.70
S24_2000,"1960 BSA Gold Star DBD34",66.27,25,Motorcycles,10201,2003-12-01,129,"Mini Wheels Co.","San Francisco",USA,37.32,76.17
S18_3782,"1957 Vespa GS150",55.33,30,Motorcycles,10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",32.95,62.17
S18_4721,"1957 Corvette Convertible",124.99,43,"Classic Cars",10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",69.93,148.80
S24_2360,"1982 Ducati 900 Monster",56.10,50,Motorcycles,10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",47.10,69.26
S24_4620,"1961 Chevrolet Impala",75.18,50,"Classic Cars",10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",32.33,80.84
S32_2206,"1982 Ducati 996 R",33.39,27,Motorcycles,10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",24.14,40.23
S32_4485,"1974 Ducati 350 Mk3 Desmo",81.64,31,Motorcycles,10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",56.13,102.05
S50_4713,"2002 Yamaha YZR M1",79.73,40,Motorcycles,10202,2003-12-02,357,GiftsForHim.com,Auckland,"New Zealand",34.17,81.36
S12_1099,"1968 Ford Mustang",161.49,20,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,95.34,194.57
S12_3380,"1968 Dodge Charger",111.57,20,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,75.16,117.44
S12_3990,"1970 Plymouth Hemi Cuda",63.84,44,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,31.92,79.80
S12_4675,"1969 Dodge Charger",115.16,47,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,58.73,115.16
S18_1889,"1948 Porsche 356-A Roadster",73.15,45,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,53.90,77.00
S18_3232,"1992 Ferrari 360 Spider red",157.49,48,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,77.90,169.34
S18_3278,"1969 Dodge Super Bee",66.74,33,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,49.05,80.41
S18_3482,"1976 Ford Gran Torino",127.88,32,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,73.49,146.99
S24_2972,"1982 Lamborghini Diablo",33.23,21,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,16.24,37.76
S24_3371,"1971 Alpine Renault 1600s",56.94,34,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,38.58,61.23
S24_3856,"1956 Porsche 356A Coupe",140.43,47,"Classic Cars",10203,2003-12-02,141,"Euro+ Shopping Channel",Madrid,Spain,98.30,140.43
S18_1129,"1993 Mazda RX-7",114.65,42,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,83.51,141.54
S18_1589,"1965 Aston Martin DB5",113.24,40,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,65.96,124.44
S18_1749,"1917 Grand Touring Sedan",153.00,33,"Vintage Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,86.70,170.00
S18_1984,"1995 Honda Civic",133.72,38,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,93.89,142.25
S18_2248,"1911 Ford Town Car",59.33,23,"Vintage Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,33.30,60.54
S18_2325,"1932 Model A Ford J-Coupe",119.50,26,"Vintage Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,58.48,127.13
S18_2870,"1999 Indy 500 Monte Carlo SS",106.92,27,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,56.76,132.00
S18_3685,"1948 Porsche Type 356 Roadster",132.80,35,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,62.16,141.28
S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",83.75,29,"Vintage Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,43.26,92.03
S18_4933,"1957 Ford Thunderbird",69.84,45,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,34.21,71.27
S24_1046,"1970 Chevy Chevelle SS 454",69.82,20,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,49.24,73.49
S24_1628,"1966 Shelby Cobra 427 S/C",46.79,45,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,29.18,50.31
S24_2766,"1949 Jaguar XK 120",79.06,47,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,47.25,90.87
S24_2887,"1952 Citroen-15CV",112.74,42,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,72.82,117.44
S24_3191,"1969 Chevrolet Camaro Z28",84.75,40,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,50.51,85.61
S24_3432,"2002 Chevy Corvette",104.94,48,"Classic Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,62.11,107.08
S24_3969,"1936 Mercedes Benz 500k Roadster",34.88,39,"Vintage Cars",10204,2003-12-02,151,"Muscle Machine Inc",NYC,USA,21.75,41.03
S18_1342,"1937 Lincoln Berline",98.63,36,"Vintage Cars",10205,2003-12-03,141,"Euro+ Shopping Channel",Madrid,Spain,60.62,102.74
S18_1367,"1936 Mercedes-Benz 500K Special Roadster",45.82,48,"Vintage Cars",10205,2003-12-03,141,"Euro+ Shopping Channel",Madrid,Spain,24.26,53.91
S18_2795,"1928 Mercedes-Benz SSK",138.38,40,"Vintage Cars",10205,2003-12-03,141,"Euro+ Shopping Channel",Madrid,Spain,72.56,168.75
S24_1937,"1939 Chevrolet Deluxe Coupe",27.88,32,"Vintage Cars",10205,2003-12-03,141,"Euro+ Shopping Channel",Madrid,Spain,22.57,33.19
S24_2022,"1938 Cadillac V-16 Presidential Limousine",36.74,24,"Vintage Cars",10205,2003-12-03,141,"Euro+ Shopping Channel",Madrid,Spain,20.61,44.80
